Date,deviceID,target,Change_Pts_per_day
5803,2022-10-11,nm-mngd-20210927-9044c591,Seattle,2
5804,2022-10-11,nm-mngd-20220505-23cccfed,Atlanta,1
5805,2022-10-11,nm-mngd-20220505-23cccfed,Chicago,3
5806,2022-10-11,nm-mngd-20220505-23cccfed,Seattle,1
5807,2022-10-11,nm-mngd-20220505-7db0ce31,Atlanta,1
5808,2022-10-11,nm-mngd-20220505-7db0ce31,Chicago,3
5809,2022-10-11,nm-mngd-20220505-7db0ce31,Seattle,1
5810,2022-10-11,nm-mngd-20220506-98c85a91,Atlanta,2
5811,2022-10-11,nm-mngd-20220506-98c85a91,Chicago,3
5812,2022-10-11,nm-mngd-20220506-98c85a91,Seattle,2
5813,2022-10-12,nm-mngd-20210518-f2242dfd,Atlanta,4
5814,2022-10-12,nm-mngd-20210518-f2242dfd,Chicago,12
5815,2022-10-12,nm-mngd-20210518-f2242dfd,Seattle,2
5816,2022-10-12,nm-mngd-20210924-77f105f0,Atlanta,1
5817,2022-10-12,nm-mngd-20210924-77f105f0,Chicago,10
5818,2022-10-12,nm-mngd-20210924-77f105f0,Seattle,1
5819,2022-10-12,nm-mngd-20210927-1aaa32b5,Atlanta,2
5820,2022-10-12,nm-mngd-20210927-1aaa32b5,Chicago,2
5821,2022-10-12,nm-mngd-20210927-1aaa32b5,Seattle,4
5822,2022-10-12,nm-mngd-20210927-4a1de38c,Atlanta,1
5823,2022-10-12,nm-mngd-20210927-4a1de38c,Chicago,3
5824,2022-10-12,nm-mngd-20210927-4a1de38c,Seattle,1
5825,2022-10-12,nm-mngd-20210927-9044c591,Atlanta,5
5826,2022-10-12,nm-mngd-20210927-9044c591,Chicago,13
5827,2022-10-12,nm-mngd-20210927-9044c591,Seattle,1
5828,2022-10-12,nm-mngd-20220505-23cccfed,Atlanta,1
5829,2022-10-12,nm-mngd-20220505-23cccfed,Chicago,11
5830,2022-10-12,nm-mngd-20220505-23cccfed,Seattle,1
5831,2022-10-12,nm-mngd-20220505-7db0ce31,Atlanta,1
5832,2022-10-12,nm-mngd-20220505-7db0ce31,Chicago,1
5833,2022-10-12,nm-mngd-20220505-7db0ce31,Seattle,1
5834,2022-10-12,nm-mngd-20220506-98c85a91,Atlanta,3
5835,2022-10-12,nm-mngd-20220506-98c85a91,Chicago,12
5836,2022-10-12,nm-mngd-20220506-98c85a91,Seattle,2
5837,2022-10-13,nm-mngd-20210518-f2242dfd,Atlanta,1
5838,2022-10-13,nm-mngd-20210518-f2242dfd,Chicago,5
5839,2022-10-13,nm-mngd-20210518-f2242dfd,Seattle,1
5840,2022-10-13,nm-mngd-20210924-77f105f0,Atlanta,2
5841,2022-10-13,nm-mngd-20210924-77f105f0,Chicago,2
5842,2022-10-13,nm-mngd-20210924-77f105f0,Seattle,1
5843,2022-10-13,nm-mngd-20210927-1aaa32b5,Atlanta,3
5844,2022-10-13,nm-mngd-20210927-1aaa32b5,Chicago,6
5845,2022-10-13,nm-mngd-20210927-1aaa32b5,Seattle,4
5846,2022-10-13,nm-mngd-20210927-4a1de38c,Atlanta,1
5847,2022-10-13,nm-mngd-20210927-4a1de38c,Chicago,7
5848,2022-10-13,nm-mngd-20210927-4a1de38c,Seattle,4
5849,2022-10-13,nm-mngd-20210927-9044c591,Atlanta,3
5850,2022-10-13,nm-mngd-20210927-9044c591,Chicago,3
5851,2022-10-13,nm-mngd-20210927-9044c591,Seattle,4
5852,2022-10-13,nm-mngd-20220505-23cccfed,Atlanta,1
5853,2022-10-13,nm-mngd-20220505-23cccfed,Chicago,1
5854,2022-10-13,nm-mngd-20220505-23cccfed,Seattle,1
5855,2022-10-13,nm-mngd-20220505-7db0ce31,Atlanta,12
5856,2022-10-13,nm-mngd-20220505-7db0ce31,Chicago,11
5857,2022-10-13,nm-mngd-20220505-7db0ce31,Seattle,6
5858,2022-10-13,nm-mngd-20220506-98c85a91,Atlanta,3
5859,2022-10-13,nm-mngd-20220506-98c85a91,Chicago,8
5860,2022-10-13,nm-mngd-20220506-98c85a91,Seattle,3
5861,2022-10-14,nm-mngd-20210518-f2242dfd,Atlanta,1
5862,2022-10-14,nm-mngd-20210518-f2242dfd,Chicago,10
5863,2022-10-14,nm-mngd-20210518-f2242dfd,Seattle,1
5864,2022-10-14,nm-mngd-20210924-77f105f0,Atlanta,2
5865,2022-10-14,nm-mngd-20210924-77f105f0,Chicago,4
5866,2022-10-14,nm-mngd-20210924-77f105f0,Seattle,2
5867,2022-10-14,nm-mngd-20210927-1aaa32b5,Atlanta,2
5868,2022-10-14,nm-mngd-20210927-1aaa32b5,Chicago,2
5869,2022-10-14,nm-mngd-20210927-1aaa32b5,Seattle,2
5870,2022-10-14,nm-mngd-20210927-4a1de38c,Atlanta,1
5871,2022-10-14,nm-mngd-20210927-4a1de38c,Chicago,3
5872,2022-10-14,nm-mngd-20210927-4a1de38c,Seattle,1
5873,2022-10-14,nm-mngd-20210927-9044c591,Atlanta,1
5874,2022-10-14,nm-mngd-20210927-9044c591,Chicago,1
5875,2022-10-14,nm-mngd-20210927-9044c591,Seattle,2
5876,2022-10-14,nm-mngd-20220505-23cccfed,Atlanta,1
5877,2022-10-14,nm-mngd-20220505-23cccfed,Chicago,1
5878,2022-10-14,nm-mngd-20220505-23cccfed,Seattle,1
5879,2022-10-14,nm-mngd-20220505-7db0ce31,Atlanta,1
5880,2022-10-14,nm-mngd-20220505-7db0ce31,Chicago,5
5881,2022-10-14,nm-mngd-20220505-7db0ce31,Seattle,1
5882,2022-10-14,nm-mngd-20220506-98c85a91,Atlanta,4
5883,2022-10-14,nm-mngd-20220506-98c85a91,Chicago,13
5884,2022-10-14,nm-mngd-20220506-98c85a91,Seattle,2
5885,2022-10-15,nm-mngd-20210518-f2242dfd,Atlanta,1
5886,2022-10-15,nm-mngd-20210518-f2242dfd,Chicago,3
5887,2022-10-15,nm-mngd-20210518-f2242dfd,Seattle,1
5888,2022-10-15,nm-mngd-20210924-77f105f0,Atlanta,2
5889,2022-10-15,nm-mngd-20210924-77f105f0,Chicago,4
5890,2022-10-15,nm-mngd-20210924-77f105f0,Seattle,1
5891,2022-10-15,nm-mngd-20210927-1aaa32b5,Atlanta,2
5892,2022-10-15,nm-mngd-20210927-1aaa32b5,Chicago,4
5893,2022-10-15,nm-mngd-20210927-1aaa32b5,Seattle,3
5894,2022-10-15,nm-mngd-20210927-4a1de38c,Atlanta,1
5895,2022-10-15,nm-mngd-20210927-4a1de38c,Chicago,3
5896,2022-10-15,nm-mngd-20210927-4a1de38c,Seattle,1
5897,2022-10-15,nm-mngd-20210927-9044c591,Atlanta,5
5898,2022-10-15,nm-mngd-20210927-9044c591,Chicago,9
5899,2022-10-15,nm-mngd-20210927-9044c591,Seattle,4
5900,2022-10-15,nm-mngd-20220505-23cccfed,Atlanta,1
5901,2022-10-15,nm-mngd-20220505-23cccfed,Chicago,1
5902,2022-10-15,nm-mngd-20220505-23cccfed,Seattle,1
5903,2022-10-15,nm-mngd-20220505-7db0ce31,Atlanta,1
5904,2022-10-15,nm-mngd-20220505-7db0ce31,Chicago,2
5905,2022-10-15,nm-mngd-20220505-7db0ce31,Seattle,1
5906,2022-10-15,nm-mngd-20220506-98c85a91,Atlanta,1
5907,2022-10-15,nm-mngd-20220506-98c85a91,Chicago,5
5908,2022-10-15,nm-mngd-20220506-98c85a91,Seattle,3
5909,2022-10-16,nm-mngd-20210518-f2242dfd,Atlanta,3
5910,2022-10-16,nm-mngd-20210518-f2242dfd,Chicago,1
5911,2022-10-16,nm-mngd-20210518-f2242dfd,Seattle,1
5912,2022-10-16,nm-mngd-20210924-77f105f0,Atlanta,1
5913,2022-10-16,nm-mngd-20210924-77f105f0,Chicago,1
5914,2022-10-16,nm-mngd-20210924-77f105f0,Seattle,1
5915,2022-10-16,nm-mngd-20210927-1aaa32b5,Atlanta,2
5916,2022-10-16,nm-mngd-20210927-1aaa32b5,Chicago,3
5917,2022-10-16,nm-mngd-20210927-1aaa32b5,Seattle,3
5918,2022-10-16,nm-mngd-20210927-4a1de38c,Atlanta,1
5919,2022-10-16,nm-mngd-20210927-4a1de38c,Chicago,5
5920,2022-10-16,nm-mngd-20210927-4a1de38c,Seattle,2
5921,2022-10-16,nm-mngd-20210927-9044c591,Atlanta,1
5922,2022-10-16,nm-mngd-20210927-9044c591,Chicago,5
5923,2022-10-16,nm-mngd-20210927-9044c591,Seattle,4
5924,2022-10-16,nm-mngd-20220505-23cccfed,Atlanta,1
5925,2022-10-16,nm-mngd-20220505-23cccfed,Chicago,4
5926,2022-10-16,nm-mngd-20220505-23cccfed,Seattle,1
5927,2022-10-16,nm-mngd-20220505-7db0ce31,Atlanta,1
5928,2022-10-16,nm-mngd-20220505-7db0ce31,Chicago,3
5929,2022-10-16,nm-mngd-20220505-7db0ce31,Seattle,1
5930,2022-10-16,nm-mngd-20220506-98c85a91,Atlanta,1
5931,2022-10-16,nm-mngd-20220506-98c85a91,Chicago,3
5932,2022-10-16,nm-mngd-20220506-98c85a91,Seattle,3
5933,2022-10-17,nm-mngd-20210518-f2242dfd,Atlanta,2
5934,2022-10-17,nm-mngd-20210518-f2242dfd,Chicago,5
5935,2022-10-17,nm-mngd-20210518-f2242dfd,Seattle,3
5936,2022-10-17,nm-mngd-20210924-77f105f0,Atlanta,2
5937,2022-10-17,nm-mngd-20210924-77f105f0,Chicago,1
5938,2022-10-17,nm-mngd-20210924-77f105f0,Seattle,2
5939,2022-10-17,nm-mngd-20210927-1aaa32b5,Atlanta,5
5940,2022-10-17,nm-mngd-20210927-1aaa32b5,Chicago,4
5941,2022-10-17,nm-mngd-20210927-1aaa32b5,Seattle,2
5942,2022-10-17,nm-mngd-20210927-4a1de38c,Atlanta,3
5943,2022-10-17,nm-mngd-20210927-4a1de38c,Chicago,5
5944,2022-10-17,nm-mngd-20210927-4a1de38c,Seattle,2
5945,2022-10-17,nm-mngd-20210927-9044c591,Atlanta,1
5946,2022-10-17,nm-mngd-20210927-9044c591,Chicago,9
5947,2022-10-17,nm-mngd-20210927-9044c591,Seattle,1
5948,2022-10-17,nm-mngd-20220505-23cccfed,Atlanta,1
5949,2022-10-17,nm-mngd-20220505-23cccfed,Chicago,12
5950,2022-10-17,nm-mngd-20220505-23cccfed,Seattle,1
5951,2022-10-17,nm-mngd-20220505-7db0ce31,Atlanta,1
5952,2022-10-17,nm-mngd-20220505-7db0ce31,Chicago,3
5953,2022-10-17,nm-mngd-20220505-7db0ce31,Seattle,1
5954,2022-10-17,nm-mngd-20220506-98c85a91,Atlanta,1
5955,2022-10-17,nm-mngd-20220506-98c85a91,Chicago,9
5956,2022-10-17,nm-mngd-20220506-98c85a91,Seattle,1
5957,2022-10-18,nm-mngd-20210518-f2242dfd,Atlanta,3
5958,2022-10-18,nm-mngd-20210518-f2242dfd,Chicago,7
5959,2022-10-18,nm-mngd-20210518-f2242dfd,Seattle,2
5960,2022-10-18,nm-mngd-20210924-77f105f0,Atlanta,2
5961,2022-10-18,nm-mngd-20210924-77f105f0,Chicago,7
5962,2022-10-18,nm-mngd-20210924-77f105f0,Seattle,2
5963,2022-10-18,nm-mngd-20210927-1aaa32b5,Atlanta,1
5964,2022-10-18,nm-mngd-20210927-1aaa32b5,Chicago,5
5965,2022-10-18,nm-mngd-20210927-1aaa32b5,Seattle,3
5966,2022-10-18,nm-mngd-20210927-4a1de38c,Atlanta,2
5967,2022-10-18,nm-mngd-20210927-4a1de38c,Chicago,7
5968,2022-10-18,nm-mngd-20210927-4a1de38c,Seattle,2
5969,2022-10-18,nm-mngd-20210927-9044c591,Atlanta,5
5970,2022-10-18,nm-mngd-20210927-9044c591,Chicago,12
5971,2022-10-18,nm-mngd-20210927-9044c591,Seattle,6
5972,2022-10-18,nm-mngd-20220505-23cccfed,Atlanta,1
5973,2022-10-18,nm-mngd-20220505-23cccfed,Chicago,3
5974,2022-10-18,nm-mngd-20220505-23cccfed,Seattle,1
5975,2022-10-18,nm-mngd-20220505-7db0ce31,Atlanta,1
5976,2022-10-18,nm-mngd-20220505-7db0ce31,Chicago,5
5977,2022-10-18,nm-mngd-20220505-7db0ce31,Seattle,1
5978,2022-10-18,nm-mngd-20220506-98c85a91,Atlanta,2
5979,2022-10-18,nm-mngd-20220506-98c85a91,Chicago,11
5980,2022-10-18,nm-mngd-20220506-98c85a91,Seattle,4
5981,2022-10-19,nm-mngd-20210518-f2242dfd,Atlanta,2
5982,2022-10-19,nm-mngd-20210518-f2242dfd,Chicago,5
5983,2022-10-19,nm-mngd-20210518-f2242dfd,Seattle,2
5984,2022-10-19,nm-mngd-20210924-77f105f0,Atlanta,1
5985,2022-10-19,nm-mngd-20210924-77f105f0,Chicago,3
5986,2022-10-19,nm-mngd-20210924-77f105f0,Seattle,1
5987,2022-10-19,nm-mngd-20210927-1aaa32b5,Atlanta,2
5988,2022-10-19,nm-mngd-20210927-1aaa32b5,Chicago,2
5989,2022-10-19,nm-mngd-20210927-1aaa32b5,Seattle,4
5990,2022-10-19,nm-mngd-20210927-4a1de38c,Atlanta,1
5991,2022-10-19,nm-mngd-20210927-4a1de38c,Chicago,7
5992,2022-10-19,nm-mngd-20210927-4a1de38c,Seattle,1
5993,2022-10-19,nm-mngd-20210927-9044c591,Atlanta,3
5994,2022-10-19,nm-mngd-20210927-9044c591,Chicago,7
5995,2022-10-19,nm-mngd-20210927-9044c591,Seattle,1
5996,2022-10-19,nm-mngd-20220505-23cccfed,Atlanta,1
5997,2022-10-19,nm-mngd-20220505-23cccfed,Chicago,1
5998,2022-10-19,nm-mngd-20220505-23cccfed,Seattle,1
5999,2022-10-19,nm-mngd-20220505-7db0ce31,Atlanta,1
6000,2022-10-19,nm-mngd-20220505-7db0ce31,Chicago,10
6001,2022-10-19,nm-mngd-20220505-7db0ce31,Seattle,1
6002,2022-10-19,nm-mngd-20220506-98c85a91,Atlanta,3
6003,2022-10-19,nm-mngd-20220506-98c85a91,Chicago,1
6004,2022-10-19,nm-mngd-20220506-98c85a91,Seattle,1
6005,2022-10-20,nm-mngd-20210518-f2242dfd,Atlanta,1
6006,2022-10-20,nm-mngd-20210518-f2242dfd,Chicago,3
6007,2022-10-20,nm-mngd-20210518-f2242dfd,Seattle,2
6008,2022-10-20,nm-mngd-20210924-77f105f0,Atlanta,2
6009,2022-10-20,nm-mngd-20210924-77f105f0,Chicago,3
6010,2022-10-20,nm-mngd-20210924-77f105f0,Seattle,2
6011,2022-10-20,nm-mngd-20210927-1aaa32b5,Atlanta,2
6012,2022-10-20,nm-mngd-20210927-1aaa32b5,Chicago,7
6013,2022-10-20,nm-mngd-20210927-1aaa32b5,Seattle,1
6014,2022-10-20,nm-mngd-20210927-4a1de38c,Atlanta,1
6015,2022-10-20,nm-mngd-20210927-4a1de38c,Chicago,3
6016,2022-10-20,nm-mngd-20210927-4a1de38c,Seattle,1
6017,2022-10-20,nm-mngd-20210927-9044c591,Atlanta,1
6018,2022-10-20,nm-mngd-20210927-9044c591,Chicago,5
6019,2022-10-20,nm-mngd-20210927-9044c591,Seattle,1
6020,2022-10-20,nm-mngd-20220505-23cccfed,Atlanta,1
6021,2022-10-20,nm-mngd-20220505-23cccfed,Chicago,1
6022,2022-10-20,nm-mngd-20220505-23cccfed,Seattle,1
6023,2022-10-20,nm-mngd-20220505-7db0ce31,Atlanta,2
6024,2022-10-20,nm-mngd-20220505-7db0ce31,Chicago,6
6025,2022-10-20,nm-mngd-20220505-7db0ce31,Seattle,2
6026,2022-10-20,nm-mngd-20220506-98c85a91,Atlanta,3
6027,2022-10-20,nm-mngd-20220506-98c85a91,Chicago,8
6028,2022-10-20,nm-mngd-20220506-98c85a91,Seattle,4
6029,2022-10-21,nm-mngd-20210518-f2242dfd,Atlanta,3
6030,2022-10-21,nm-mngd-20210518-f2242dfd,Chicago,7
6031,2022-10-21,nm-mngd-20210518-f2242dfd,Seattle,3
6032,2022-10-21,nm-mngd-20210924-77f105f0,Atlanta,2
6033,2022-10-21,nm-mngd-20210924-77f105f0,Chicago,3
6034,2022-10-21,nm-mngd-20210924-77f105f0,Seattle,2
6035,2022-10-21,nm-mngd-20210927-1aaa32b5,Atlanta,1
6036,2022-10-21,nm-mngd-20210927-1aaa32b5,Chicago,5
6037,2022-10-21,nm-mngd-20210927-1aaa32b5,Seattle,2
6038,2022-10-21,nm-mngd-20210927-4a1de38c,Atlanta,1
6039,2022-10-21,nm-mngd-20210927-4a1de38c,Chicago,5
6040,2022-10-21,nm-mngd-20210927-4a1de38c,Seattle,1
6041,2022-10-21,nm-mngd-20210927-9044c591,Atlanta,1
6042,2022-10-21,nm-mngd-20210927-9044c591,Chicago,3
6043,2022-10-21,nm-mngd-20210927-9044c591,Seattle,1
6044,2022-10-21,nm-mngd-20220505-23cccfed,Atlanta,13
6045,2022-10-21,nm-mngd-20220505-23cccfed,Chicago,27
6046,2022-10-21,nm-mngd-20220505-23cccfed,Seattle,16
6047,2022-10-21,nm-mngd-20220505-7db0ce31,Atlanta,1
6048,2022-10-21,nm-mngd-20220505-7db0ce31,Chicago,4
6049,2022-10-21,nm-mngd-20220505-7db0ce31,Seattle,1
6050,2022-10-21,nm-mngd-20220506-98c85a91,Atlanta,4
6051,2022-10-21,nm-mngd-20220506-98c85a91,Chicago,8
6052,2022-10-21,nm-mngd-20220506-98c85a91,Seattle,2
6053,2022-10-22,nm-mngd-20210518-f2242dfd,Atlanta,2
6054,2022-10-22,nm-mngd-20210518-f2242dfd,Chicago,9
6055,2022-10-22,nm-mngd-20210518-f2242dfd,Seattle,2
6056,2022-10-22,nm-mngd-20210924-77f105f0,Atlanta,1
6057,2022-10-22,nm-mngd-20210924-77f105f0,Chicago,3
6058,2022-10-22,nm-mngd-20210924-77f105f0,Seattle,1
6059,2022-10-22,nm-mngd-20210927-1aaa32b5,Atlanta,1
6060,2022-10-22,nm-mngd-20210927-1aaa32b5,Chicago,1
6061,2022-10-22,nm-mngd-20210927-1aaa32b5,Seattle,7
6062,2022-10-22,nm-mngd-20210927-4a1de38c,Atlanta,3
6063,2022-10-22,nm-mngd-20210927-4a1de38c,Chicago,7
6064,2022-10-22,nm-mngd-20210927-4a1de38c,Seattle,1
6065,2022-10-22,nm-mngd-20210927-9044c591,Atlanta,2
6066,2022-10-22,nm-mngd-20210927-9044c591,Chicago,7
6067,2022-10-22,nm-mngd-20210927-9044c591,Seattle,1
6068,2022-10-22,nm-mngd-20220505-23cccfed,Atlanta,15
6069,2022-10-22,nm-mngd-20220505-23cccfed,Chicago,11
6070,2022-10-22,nm-mngd-20220505-23cccfed,Seattle,1
6071,2022-10-22,nm-mngd-20220505-7db0ce31,Atlanta,5
6072,2022-10-22,nm-mngd-20220505-7db0ce31,Chicago,3
6073,2022-10-22,nm-mngd-20220505-7db0ce31,Seattle,1
6074,2022-10-22,nm-mngd-20220506-98c85a91,Atlanta,1
6075,2022-10-22,nm-mngd-20220506-98c85a91,Chicago,2
6076,2022-10-22,nm-mngd-20220506-98c85a91,Seattle,1
6077,2022-10-23,nm-mngd-20210518-f2242dfd,Atlanta,2
6078,2022-10-23,nm-mngd-20210518-f2242dfd,Chicago,11
6079,2022-10-23,nm-mngd-20210518-f2242dfd,Seattle,2
6080,2022-10-23,nm-mngd-20210924-77f105f0,Atlanta,1
6081,2022-10-23,nm-mngd-20210924-77f105f0,Chicago,4
6082,2022-10-23,nm-mngd-20210924-77f105f0,Seattle,1
6083,2022-10-23,nm-mngd-20210927-1aaa32b5,Atlanta,2
6084,2022-10-23,nm-mngd-20210927-1aaa32b5,Chicago,4
6085,2022-10-23,nm-mngd-20210927-1aaa32b5,Seattle,3
6086,2022-10-23,nm-mngd-20210927-4a1de38c,Atlanta,1
6087,2022-10-23,nm-mngd-20210927-4a1de38c,Chicago,7
6088,2022-10-23,nm-mngd-20210927-4a1de38c,Seattle,1
6089,2022-10-23,nm-mngd-20210927-9044c591,Atlanta,1
6090,2022-10-23,nm-mngd-20210927-9044c591,Chicago,7
6091,2022-10-23,nm-mngd-20210927-9044c591,Seattle,1
6092,2022-10-23,nm-mngd-20220505-23cccfed,Atlanta,5
6093,2022-10-23,nm-mngd-20220505-23cccfed,Chicago,17
6094,2022-10-23,nm-mngd-20220505-23cccfed,Seattle,3
6095,2022-10-23,nm-mngd-20220505-7db0ce31,Atlanta,1
6096,2022-10-23,nm-mngd-20220505-7db0ce31,Chicago,3
6097,2022-10-23,nm-mngd-20220505-7db0ce31,Seattle,1
6098,2022-10-23,nm-mngd-20220506-98c85a91,Atlanta,5
6099,2022-10-23,nm-mngd-20220506-98c85a91,Chicago,10
6100,2022-10-23,nm-mngd-20220506-98c85a91,Seattle,2
6101,2022-10-24,nm-mngd-20210518-f2242dfd,Atlanta,2
6102,2022-10-24,nm-mngd-20210518-f2242dfd,Chicago,6
6103,2022-10-24,nm-mngd-20210518-f2242dfd,Seattle,2
6104,2022-10-24,nm-mngd-20210924-77f105f0,Atlanta,2
6105,2022-10-24,nm-mngd-20210924-77f105f0,Chicago,6
6106,2022-10-24,nm-mngd-20210924-77f105f0,Seattle,2
6107,2022-10-24,nm-mngd-20210927-1aaa32b5,Atlanta,2
6108,2022-10-24,nm-mngd-20210927-1aaa32b5,Chicago,10
6109,2022-10-24,nm-mngd-20210927-1aaa32b5,Seattle,2
6110,2022-10-24,nm-mngd-20210927-4a1de38c,Atlanta,1
6111,2022-10-24,nm-mngd-20210927-4a1de38c,Chicago,11
6112,2022-10-24,nm-mngd-20210927-4a1de38c,Seattle,1
6113,2022-10-24,nm-mngd-20210927-9044c591,Atlanta,5
6114,2022-10-24,nm-mngd-20210927-9044c591,Chicago,12
6115,2022-10-24,nm-mngd-20210927-9044c591,Seattle,1
6116,2022-10-24,nm-mngd-20220505-23cccfed,Atlanta,1
6117,2022-10-24,nm-mngd-20220505-23cccfed,Chicago,3
6118,2022-10-24,nm-mngd-20220505-23cccfed,Seattle,1
6119,2022-10-24,nm-mngd-20220505-7db0ce31,Atlanta,1
6120,2022-10-24,nm-mngd-20220505-7db0ce31,Chicago,5
6121,2022-10-24,nm-mngd-20220505-7db0ce31,Seattle,1
6122,2022-10-24,nm-mngd-20220506-98c85a91,Atlanta,5
6123,2022-10-24,nm-mngd-20220506-98c85a91,Chicago,3
6124,2022-10-24,nm-mngd-20220506-98c85a91,Seattle,5
6125,2022-10-25,nm-mngd-20210518-f2242dfd,Atlanta,2
6126,2022-10-25,nm-mngd-20210518-f2242dfd,Chicago,5
6127,2022-10-25,nm-mngd-20210518-f2242dfd,Seattle,2
6128,2022-10-25,nm-mngd-20210924-77f105f0,Atlanta,2
6129,2022-10-25,nm-mngd-20210924-77f105f0,Chicago,2
6130,2022-10-25,nm-mngd-20210924-77f105f0,Seattle,2
6131,2022-10-25,nm-mngd-20210927-1aaa32b5,Atlanta,2
6132,2022-10-25,nm-mngd-20210927-1aaa32b5,Chicago,2
6133,2022-10-25,nm-mngd-20210927-1aaa32b5,Seattle,2
6134,2022-10-25,nm-mngd-20210927-4a1de38c,Atlanta,2
6135,2022-10-25,nm-mngd-20210927-4a1de38c,Chicago,1
6136,2022-10-25,nm-mngd-20210927-4a1de38c,Seattle,1
6137,2022-10-25,nm-mngd-20210927-9044c591,Atlanta,8
6138,2022-10-25,nm-mngd-20210927-9044c591,Chicago,4
6139,2022-10-25,nm-mngd-20210927-9044c591,Seattle,4
6140,2022-10-25,nm-mngd-20220505-23cccfed,Atlanta,1
6141,2022-10-25,nm-mngd-20220505-23cccfed,Chicago,1
6142,2022-10-25,nm-mngd-20220505-23cccfed,Seattle,1
6143,2022-10-25,nm-mngd-20220505-7db0ce31,Atlanta,1
6144,2022-10-25,nm-mngd-20220505-7db0ce31,Chicago,6
6145,2022-10-25,nm-mngd-20220505-7db0ce31,Seattle,9
6146,2022-10-25,nm-mngd-20220506-98c85a91,Atlanta,4
6147,2022-10-25,nm-mngd-20220506-98c85a91,Chicago,10
6148,2022-10-25,nm-mngd-20220506-98c85a91,Seattle,2
6149,2022-10-26,nm-mngd-20210518-f2242dfd,Atlanta,4
6150,2022-10-26,nm-mngd-20210518-f2242dfd,Chicago,10
6151,2022-10-26,nm-mngd-20210518-f2242dfd,Seattle,33
6152,2022-10-26,nm-mngd-20210924-77f105f0,Atlanta,1
6153,2022-10-26,nm-mngd-20210924-77f105f0,Chicago,1
6154,2022-10-26,nm-mngd-20210924-77f105f0,Seattle,30
6155,2022-10-26,nm-mngd-20210927-1aaa32b5,Atlanta,3
6156,2022-10-26,nm-mngd-20210927-1aaa32b5,Chicago,4
6157,2022-10-26,nm-mngd-20210927-1aaa32b5,Seattle,8
6158,2022-10-26,nm-mngd-20210927-4a1de38c,Atlanta,1
6159,2022-10-26,nm-mngd-20210927-4a1de38c,Chicago,8
6160,2022-10-26,nm-mngd-20210927-4a1de38c,Seattle,31
6161,2022-10-26,nm-mngd-20210927-9044c591,Atlanta,2
6162,2022-10-26,nm-mngd-20210927-9044c591,Chicago,4
6163,2022-10-26,nm-mngd-20210927-9044c591,Seattle,35
6164,2022-10-26,nm-mngd-20220505-23cccfed,Atlanta,1
6165,2022-10-26,nm-mngd-20220505-23cccfed,Chicago,2
6166,2022-10-26,nm-mngd-20220505-23cccfed,Seattle,30
6167,2022-10-26,nm-mngd-20220505-7db0ce31,Atlanta,3
6168,2022-10-26,nm-mngd-20220505-7db0ce31,Chicago,6
6169,2022-10-26,nm-mngd-20220505-7db0ce31,Seattle,1
6170,2022-10-26,nm-mngd-20220506-98c85a91,Atlanta,3
6171,2022-10-26,nm-mngd-20220506-98c85a91,Chicago,12
6172,2022-10-26,nm-mngd-20220506-98c85a91,Seattle,26
6173,2022-10-27,nm-mngd-20210518-f2242dfd,Atlanta,1
6174,2022-10-27,nm-mngd-20210518-f2242dfd,Chicago,7
6175,2022-10-27,nm-mngd-20210518-f2242dfd,Seattle,1
6176,2022-10-27,nm-mngd-20210924-77f105f0,Atlanta,2
6177,2022-10-27,nm-mngd-20210924-77f105f0,Chicago,4
6178,2022-10-27,nm-mngd-20210924-77f105f0,Seattle,2
6179,2022-10-27,nm-mngd-20210927-1aaa32b5,Atlanta,8
6180,2022-10-27,nm-mngd-20210927-1aaa32b5,Chicago,8
6181,2022-10-27,nm-mngd-20210927-1aaa32b5,Seattle,4
6182,2022-10-27,nm-mngd-20210927-4a1de38c,Atlanta,1
6183,2022-10-27,nm-mngd-20210927-4a1de38c,Chicago,11
6184,2022-10-27,nm-mngd-20210927-4a1de38c,Seattle,1
6185,2022-10-27,nm-mngd-20210927-9044c591,Atlanta,10
6186,2022-10-27,nm-mngd-20210927-9044c591,Chicago,19
6187,2022-10-27,nm-mngd-20210927-9044c591,Seattle,8
6188,2022-10-27,nm-mngd-20220505-23cccfed,Atlanta,5
6189,2022-10-27,nm-mngd-20220505-23cccfed,Chicago,5
6190,2022-10-27,nm-mngd-20220505-23cccfed,Seattle,5
6191,2022-10-27,nm-mngd-20220505-7db0ce31,Atlanta,1
6192,2022-10-27,nm-mngd-20220505-7db0ce31,Chicago,2
6193,2022-10-27,nm-mngd-20220505-7db0ce31,Seattle,1
6194,2022-10-27,nm-mngd-20220506-98c85a91,Atlanta,6
6195,2022-10-27,nm-mngd-20220506-98c85a91,Chicago,9
6196,2022-10-27,nm-mngd-20220506-98c85a91,Seattle,7
6197,2022-10-28,nm-mngd-20210518-f2242dfd,Atlanta,2
6198,2022-10-28,nm-mngd-20210518-f2242dfd,Chicago,2
6199,2022-10-28,nm-mngd-20210518-f2242dfd,Seattle,19
6200,2022-10-28,nm-mngd-20210924-77f105f0,Atlanta,2
6201,2022-10-28,nm-mngd-20210924-77f105f0,Chicago,2
6202,2022-10-28,nm-mngd-20210924-77f105f0,Seattle,19
6203,2022-10-28,nm-mngd-20210927-1aaa32b5,Atlanta,3
